Wall time,Step,Value
1775459668.9251387,3832,1789.0
1775459722.6872847,3833,1943.0
1775459766.7959988,3834,1584.0
1775459831.7545557,3835,2217.0
1775459895.3902984,3836,2274.0
1775459958.7709258,3837,2218.0
1775460012.6059737,3838,1917.0
1775460082.0777774,3839,2481.0
1775460127.835763,3840,1698.0
1775460171.6690912,3841,1629.0
1775460214.0878315,3842,1499.0
1775460258.376702,3843,1651.0
1775460316.9171245,3844,2046.0
1775460368.9597251,3845,1875.0
1775460427.9861102,3846,2070.0
1775460489.851178,3847,2126.0
1775460543.1322558,3848,1961.0
1775460606.325808,3849,2251.0
1775460668.804398,3850,2210.0
1775460716.8113055,3851,1744.0
1775460777.5551245,3852,2140.0
1775460830.787403,3853,1915.0
1775460897.4266357,3854,2184.0
1775460944.5151756,3855,1595.0
1775460995.5583107,3856,1698.0
1775461044.3670099,3857,1626.0
1775461115.0159104,3858,2346.0
1775461166.7526197,3859,1679.0
1775461231.2659667,3860,2093.0
1775461286.3660946,3861,1773.0
1775461348.944956,3862,1970.0
1775461405.3232405,3863,1774.0
1775461464.5114634,3864,1932.0
1775461532.1440566,3865,2198.0
1775461578.8202076,3866,1551.0
1775461653.5443327,3867,2347.0
1775461729.9288187,3868,2351.0
1775461784.9829457,3869,1865.0
1775461832.7569308,3870,1545.0
1775461894.3298686,3871,2127.0
1775461960.2082934,3872,2347.0
1775462028.5399053,3873,2353.0
1775462094.387123,3874,2300.0
1775462162.6875207,3875,2349.0
1775462224.4241176,3876,2112.0
1775462285.050163,3877,2042.0
1775462354.2947073,3878,2333.0
1775462420.5870037,3879,2274.0
1775462502.8739276,3880,2733.0
1775462559.9486592,3881,1914.0
1775462625.9266977,3882,2234.0
1775462681.6257284,3883,1879.0
1775462751.9233408,3884,2417.0
1775462816.4036677,3885,2191.0
1775462882.7735116,3886,2336.0
1775462945.3170342,3887,2225.0
1775463008.2620733,3888,2191.0
1775463070.0319238,3889,2175.0
1775463136.557472,3890,2362.0
1775463203.4163601,3891,2376.0
1775463266.444207,3892,2172.0
1775463339.4491131,3893,2410.0
1775463407.6983206,3894,2367.0
1775463469.7982657,3895,2140.0
1775463539.8437717,3896,2411.0
1775463606.1475494,3897,2304.0
1775463669.043023,3898,2179.0
1775463739.3932095,3899,2465.0
1775463810.1389542,3900,2388.0
1775463869.1533973,3901,2082.0
1775463927.4511733,3902,2009.0
1775463998.9905403,3903,2460.0
1775464061.2863777,3904,2152.0
1775464127.0063488,3905,2296.0
1775464187.1999464,3906,2136.0
1775464258.7054691,3907,2414.0
1775464318.9998395,3908,2148.0
1775464377.914558,3909,2004.0
1775464443.501861,3910,2232.0
1775464493.2052836,3911,1783.0
1775464552.661078,3912,2091.0
1775464599.0640323,3913,1668.0
1775464661.8299518,3914,2145.0
1775464720.3128724,3915,2030.0
1775464781.2009716,3916,2163.0
1775464835.2838225,3917,1983.0
1775464887.0058901,3918,1816.0
1775464962.5843604,3919,2518.0
1775465021.6727629,3920,2100.0
1775465077.0135133,3921,1896.0
1775465131.5049858,3922,1989.0
1775465184.3807456,3923,1879.0
1775465246.3816597,3924,2130.0
1775465307.9684706,3925,2153.0
1775465363.2364254,3926,1949.0
1775465420.9234893,3927,2037.0
1775465478.3745203,3928,1982.0
1775465528.084384,3929,1828.0
1775465584.165629,3930,2001.0
1775465639.2527714,3931,2031.0
1775465701.4795961,3932,2232.0
1775465757.0386808,3933,1852.0
1775465823.3978481,3934,2328.0
1775465890.0765114,3935,2298.0
1775465937.2507684,3936,1663.0
1775466000.977802,3937,2239.0
1775466055.4890656,3938,1951.0
1775466112.9470754,3939,2011.0
1775466163.1744561,3940,1783.0
1775466229.632253,3941,2272.0
1775466286.5107641,3942,2046.0
1775466359.4578443,3943,2423.0
1775466418.498805,3944,2180.0
1775466476.5293267,3945,2057.0
1775466520.7559032,3946,1657.0
1775466574.1210754,3947,1946.0
1775466636.735927,3948,2209.0
1775466696.4832058,3949,2141.0
1775466758.702682,3950,2202.0
1775466819.368499,3951,2094.0
1775466882.1673846,3952,2199.0
1775466952.1264896,3953,2365.0
1775467022.9219098,3954,2437.0
1775467088.6760812,3955,2260.0
1775467146.6144443,3956,2040.0
1775467203.7937703,3957,1975.0
1775467251.6561117,3958,1781.0
1775467300.1047559,3959,1821.0
1775467350.989173,3960,1760.0
1775467396.5808785,3961,1682.0
1775467450.2311804,3962,1816.0
1775467520.7470808,3963,2432.0
1775467568.3788805,3964,1740.0
1775467633.6375387,3965,2303.0
1775467699.7137992,3966,2255.0
1775467766.8044624,3967,2330.0
1775467805.9032602,3968,1478.0
1775467870.091439,3969,2199.0
1775467933.1151824,3970,2229.0
1775467991.5265186,3971,2031.0
1775468061.0586,3972,2352.0
1775468123.4538326,3973,2169.0
1775468172.3213754,3974,1851.0
1775468227.5656254,3975,1966.0
1775468272.61059,3976,1727.0
1775468317.7268615,3977,1671.0
1775468378.7646434,3978,2102.0
1775468436.5518305,3979,2041.0
1775468486.8600516,3980,1850.0
1775468537.7893834,3981,1793.0
1775468594.044161,3982,1970.0
1775468647.34212,3983,1921.0
1775468710.8347025,3984,2156.0
1775468768.7236342,3985,2023.0
1775468817.6435082,3986,1837.0
1775468864.5013857,3987,1690.0
1775468917.21448,3988,1896.0
1775468980.4795465,3989,2136.0
1775469047.7244973,3990,2345.0
1775469101.5989676,3991,1910.0
1775469156.329847,3992,1968.0
1775469212.0321405,3993,1988.0
1775469273.0964468,3994,2144.0
1775469337.900617,3995,2179.0
1775469396.4164755,3996,2081.0
1775469461.3225508,3997,2237.0
1775469530.5458174,3998,2357.0
1775469576.826127,3999,1613.0
1775469618.638518,4000,1509.0
